ab_people_rate,cn_count,cn_rate,crawled,fulltime_rate,spider,street_code,white_rate
0.423,1,0.003,,0.621,,rg18lx,0.713
0.67,6,0.026,,0.688,,rg18lp,0.711
0.407,7,0.021,,0.581,,rg18ha,0.703
0.363,8,0.026,,0.571,,rg18lb,0.677
0.423,1,0.003,,0.621,,rg18nd,0.713
0.423,1,0.003,,0.621,,rg18jr,0.713
0.423,1,0.003,,0.621,,rg18ne,0.713
0.423,1,0.003,,0.621,,rg18nf,0.713
0.423,1,0.003,,0.621,,rg18hs,0.713
0.423,1,0.003,,0.621,,rg18nj,0.713
0.423,1,0.003,,0.621,,rg18jx,0.713
0.423,1,0.003,,0.621,,rg18nb,0.713
0.423,1,0.003,,0.621,,rg18np,0.713
0.423,1,0.003,,0.621,,rg18ns,0.713
0.423,1,0.003,,0.621,,rg18nt,0.713
0.513,6,0.025,,0.615,,rg18nn,0.485
0.423,1,0.003,,0.621,,rg18nx,0.713
0.423,1,0.003,,0.621,,rg18ng,0.713
0.279,6,0.02,,0.56,,rg18na,0.517
0.423,1,0.003,,0.621,,rg18pa,0.713
0.423,1,0.003,,0.621,,rg18lw,0.713
0.423,1,0.003,,0.621,,rg18nh,0.713
0.423,1,0.003,,0.621,,rg18pd,0.713
0.514,5,0.014,,0.385,,rg18pf,0.752
0.279,6,0.02,,0.56,,rg18ph,0.517
0.423,1,0.003,,0.621,,rg18lh,0.713
0.407,7,0.021,,0.581,,rg18hp,0.703
0.423,1,0.003,,0.621,,rg18nz,0.713
0.514,5,0.014,,0.385,,rg18pl,0.752
0.423,1,0.003,,0.621,,rg18jj,0.713
0.423,1,0.003,,0.621,,rg18pq,0.713
0.423,1,0.003,,0.621,,rg18jz,0.713
0.423,1,0.003,,0.621,,rg18pt,0.713
0.514,5,0.014,,0.385,,rg18pp,0.752
0.514,5,0.014,,0.385,,rg18pr,0.752
0.403,3,0.008,,0.588,,rg18ny,0.59
0.514,5,0.014,,0.385,,rg18pw,0.752
0.514,5,0.014,,0.385,,rg18pn,0.752
0.523,6,0.02,,0.576,,rg18pu,0.645
0.514,5,0.014,,0.385,,rg18py,0.752
0.423,1,0.003,,0.621,,rg18qe,0.713
0.279,6,0.02,,0.56,,rg18px,0.517
0.423,1,0.003,,0.621,,rg18lj,0.713
0.514,5,0.014,,0.385,,rg18ql,0.752
0.514,5,0.014,,0.385,,rg18qg,0.752
0.423,1,0.003,,0.621,,rg18lt,0.713
0.423,1,0.003,,0.621,,rg18nq,0.713
0.433,3,0.012,,0.544,,rg18qt,0.644
0.433,3,0.012,,0.544,,rg18qw,0.644
0.374,,,,0.767,,rg18sb,0.709
0.403,3,0.008,,0.588,,rg18qa,0.59
0.423,1,0.003,,0.621,,rg18pe,0.713
0.67,6,0.026,,0.688,,rg18qs,0.711
0.374,,,,0.767,,rg18se,0.709
0.514,5,0.014,,0.385,,rg18ls,0.752
0.514,5,0.014,,0.385,,rg18qp,0.752
0.433,3,0.012,,0.544,,rg18wj,0.644
0.374,,,,0.767,,rg18sd,0.709
0.433,3,0.012,,0.544,,rg18wx,0.644
0.433,3,0.012,,0.544,,rg18te,0.644
0.433,3,0.012,,0.544,,rg18xb,0.644
0.433,3,0.012,,0.544,,rg18xd,0.644
0.433,3,0.012,,0.544,,rg18wa,0.644
0.423,1,0.003,,0.621,,rg18nu,0.713
0.433,3,0.012,,0.544,,rg18xg,0.644
0.514,5,0.014,,0.385,,rg18pz,0.752
0.423,1,0.003,,0.621,,rg18pb,0.713
0.407,7,0.021,,0.581,,rg18qq,0.703
0.374,,,,0.767,,rg18xl,0.709
0.514,5,0.014,,0.385,,rg18xp,0.752
0.433,3,0.012,,0.544,,rg18xq,0.644
0.514,5,0.014,,0.385,,rg18ps,0.752
0.433,3,0.012,,0.544,,rg18wb,0.644
0.433,3,0.012,,0.544,,rg18xj,0.644
0.423,1,0.003,,0.621,,rg18lz,0.713
0.407,7,0.021,,0.581,,rg18xt,0.703
0.363,8,0.026,,0.571,,rg18pg,0.677
0.433,3,0.012,,0.544,,rg18xw,0.644
0.374,,,,0.767,,rg18xz,0.709
0.407,7,0.021,,0.581,,rg18xy,0.703
0.407,7,0.021,,0.581,,rg18yb,0.703
0.433,3,0.012,,0.544,,rg18yd,0.644
0.433,3,0.012,,0.544,,rg18wz,0.644
0.433,3,0.012,,0.544,,rg18xu,0.644
0.433,3,0.012,,0.544,,rg18yg,0.644
0.374,,,,0.767,,rg18xr,0.709
0.514,5,0.014,,0.385,,rg18qb,0.752
0.407,7,0.021,,0.581,,rg18xn,0.703
0.433,3,0.012,,0.544,,rg18yn,0.644
0.514,5,0.014,,0.385,,rg18pj,0.752
0.433,3,0.012,,0.544,,rg18yq,0.644
0.433,3,0.012,,0.544,,rg18wd,0.644
0.407,7,0.021,,0.581,,rg18qn,0.703
0.433,3,0.012,,0.544,,rg18ye,0.644
0.433,3,0.012,,0.544,,rg18yr,0.644
0.433,3,0.012,,0.544,,rg18xh,0.644
0.433,3,0.012,,0.544,,rg18yu,0.644
0.433,3,0.012,,0.544,,rg18yx,0.644
0.374,,,,0.767,,rg18ya,0.709
0.407,7,0.021,,0.581,,rg18yt,0.703
0.374,,,,0.767,,rg18xe,0.709
0.433,3,0.012,,0.544,,rg18wy,0.644
0.433,3,0.012,,0.544,,rg18yj,0.644
0.433,3,0.012,,0.544,,rg18yw,0.644
0.433,3,0.012,,0.544,,rg18zq,0.644
0.433,3,0.012,,0.544,,rg18yh,0.644
0.433,3,0.012,,0.544,,rg18zs,0.644
0.433,3,0.012,,0.544,,rg18xx,0.644
0.374,,,,0.767,,rg19aa,0.709
0.433,3,0.012,,0.544,,rg18ys,0.644
0.588,10,0.04,,0.629,,rg19ab,0.407
0.407,7,0.021,,0.581,,rg18yl,0.703
0.433,3,0.012,,0.544,,rg18zn,0.644
0.374,,,,0.767,,rg19ag,0.709
0.433,3,0.012,,0.544,,rg18zp,0.644
0.407,7,0.021,,0.581,,rg18yp,0.703
0.433,3,0.012,,0.544,,rg19an,0.644
0.433,3,0.012,,0.544,,rg19ad,0.644
0.374,,,,0.767,,rg19ae,0.709
0.433,3,0.012,,0.544,,rg18zb,0.644
0.374,,,,0.767,,rg19aq,0.709
0.433,3,0.012,,0.544,,rg18yz,0.644
0.433,3,0.012,,0.544,,rg18xs,0.644
0.433,3,0.012,,0.544,,rg19aw,0.644
0.433,3,0.012,,0.544,,rg18zh,0.644
0.433,3,0.012,,0.544,,rg19ax,0.644
0.433,3,0.012,,0.544,,rg19al,0.644
0.374,,,,0.767,,rg19ba,0.709
0.433,3,0.012,,0.544,,rg19au,0.644
0.374,,,,0.767,,rg19ah,0.709
0.374,,,,0.767,,rg19az,0.709
0.374,,,,0.767,,rg19ay,0.709
0.433,3,0.012,,0.544,,rg18yy,0.644
0.433,3,0.012,,0.544,,rg19be,0.644
0.433,3,0.012,,0.544,,rg19ap,0.644
0.374,,,,0.767,,rg19bd,0.709
0.374,,,,0.767,,rg19at,0.709
0.433,3,0.012,,0.544,,rg19bp,0.644
0.433,3,0.012,,0.544,,rg19af,0.644
0.374,,,,0.767,,rg19bs,0.709
0.433,3,0.012,,0.544,,rg18zj,0.644
0.374,,,,0.767,,rg19bq,0.709
0.433,3,0.012,,0.544,,rg19bu,0.644
0.433,3,0.012,,0.544,,rg19bh,0.644
0.374,,,,0.767,,rg19by,0.709
0.433,3,0.012,,0.544,,rg19da,0.644
0.433,3,0.012,,0.544,,rg19bt,0.644
0.374,,,,0.767,,rg19ar,0.709
0.433,3,0.012,,0.544,,rg19df,0.644
0.374,,,,0.767,,rg19dg,0.709
0.433,3,0.012,,0.544,,rg19dh,0.644
0.433,3,0.012,,0.544,,rg19dj,0.644
0.374,,,,0.767,,rg19bg,0.709
0.374,,,,0.767,,rg19bn,0.709
0.433,3,0.012,,0.544,,rg19br,0.644
0.433,3,0.012,,0.544,,rg19dn,0.644
0.433,3,0.012,,0.544,,rg19bl,0.644
0.433,3,0.012,,0.544,,rg19bw,0.644
0.374,,,,0.767,,rg19bz,0.709
0.374,,,,0.767,,rg19ds,0.709
0.433,3,0.012,,0.544,,rg19dd,0.644
0.374,,,,0.767,,rg19dw,0.709
0.374,,,,0.767,,rg19dl,0.709
0.374,,,,0.767,,rg19dy,0.709
0.433,3,0.012,,0.544,,rg19dx,0.644
0.374,,,,0.767,,rg19du,0.709
0.374,,,,0.767,,rg19ed,0.709
0.433,3,0.012,,0.544,,rg19bf,0.644
0.374,,,,0.767,,rg19ee,0.709
0.433,3,0.012,,0.544,,rg19eg,0.644
0.374,,,,0.767,,rg19ej,0.709
0.433,3,0.012,,0.544,,rg19ea,0.644
0.433,3,0.012,,0.544,,rg19bb,0.644
0.433,3,0.012,,0.544,,rg19bj,0.644
0.374,,,,0.767,,rg19eq,0.709
0.374,,,,0.767,,rg19ep,0.709
0.374,,,,0.767,,rg19el,0.709
0.433,3,0.012,,0.544,,rg19dp,0.644
0.433,3,0.012,,0.544,,rg19de,0.644
0.374,,,,0.767,,rg19er,0.709
0.374,,,,0.767,,rg19dz,0.709
0.374,,,,0.767,,rg19es,0.709
0.374,,,,0.767,,rg19ey,0.709
0.374,,,,0.767,,rg19fa,0.709
0.374,,,,0.767,,rg19as,0.709
0.374,,,,0.767,,rg19ex,0.709
0.433,3,0.012,,0.544,,rg19fe,0.644
0.374,,,,0.767,,rg19dr,0.709
0.433,3,0.012,,0.544,,rg19bx,0.644
0.374,,,,0.767,,rg19eh,0.709
0.433,3,0.012,,0.544,,rg19fh,0.644
0.433,3,0.012,,0.544,,rg19fl,0.644
0.374,,,,0.767,,rg19fn,0.709
0.374,,,,0.767,,rg19db,0.709
0.374,,,,0.767,,rg19fd,0.709
0.374,,,,0.767,,rg19fr,0.709
0.374,,,,0.767,,rg19fb,0.709
0.433,3,0.012,,0.544,,rg19fj,0.644
0.433,3,0.012,,0.544,,rg19ft,0.644
0.374,,,,0.767,,rg19ew,0.709
0.374,,,,0.767,,rg19et,0.709
0.433,3,0.012,,0.544,,rg19fw,0.644
0.374,,,,0.767,,rg19fg,0.709
0.433,3,0.012,,0.544,,rg19eu,0.644
0.374,,,,0.767,,rg19gb,0.709
0.374,,,,0.767,,rg19fq,0.709
0.374,,,,0.767,,rg19gd,0.709
0.433,3,0.012,,0.544,,rg19ge,0.644
0.374,,,,0.767,,rg19fy,0.709
0.374,,,,0.767,,rg19gg,0.709
0.374,,,,0.767,,rg19ga,0.709
0.433,3,0.012,,0.544,,rg19eb,0.644
0.433,3,0.012,,0.544,,rg19fp,0.644
0.374,,,,0.767,,rg19gf,0.709
0.374,,,,0.767,,rg19gp,0.709
0.374,,,,0.767,,rg19ez,0.709
0.374,,,,0.767,,rg19fx,0.709
0.374,,,,0.767,,rg19gj,0.709
0.374,,,,0.767,,rg19gl,0.709
0.374,,,,0.767,,rg19gw,0.709
0.374,,,,0.767,,rg19gq,0.709
0.433,3,0.012,,0.544,,rg19gr,0.644
0.374,,,,0.767,,rg19dq,0.709
0.374,,,,0.767,,rg19dt,0.709
0.374,,,,0.767,,rg19ha,0.709
0.374,,,,0.767,,rg19gu,0.709
0.374,,,,0.767,,rg19gh,0.709
0.433,3,0.012,,0.544,,rg19he,0.644
0.374,,,,0.767,,rg19en,0.709
0.374,,,,0.767,,rg19gy,0.709
0.433,3,0.012,,0.544,,rg19fz,0.644
0.374,,,,0.767,,rg19hf,0.709
0.374,,,,0.767,,rg19hn,0.709
0.433,3,0.012,,0.544,,rg19hp,0.644
0.374,,,,0.767,,rg19hq,0.709
0.374,,,,0.767,,rg19fu,0.709
0.374,,,,0.767,,rg19hj,0.709
0.433,3,0.012,,0.544,,rg19hs,0.644
0.374,,,,0.767,,rg19gx,0.709
0.374,,,,0.767,,rg19hl,0.709
0.374,,,,0.767,,rg19hw,0.709
0.374,,,,0.767,,rg19hx,0.709
0.374,,,,0.767,,rg19ja,0.709
0.374,,,,0.767,,rg19hu,0.709
0.374,,,,0.767,,rg19hy,0.709
0.374,,,,0.767,,rg19jb,0.709
0.374,,,,0.767,,rg19jf,0.709
0.374,,,,0.767,,rg19hh,0.709
0.433,3,0.012,,0.544,,rg19ef,0.644
0.374,,,,0.767,,rg19hd,0.709
0.374,,,,0.767,,rg19hg,0.709
0.374,,,,0.767,,rg19gz,0.709
0.433,3,0.012,,0.544,,rg19jp,0.644
0.433,3,0.012,,0.544,,rg19hz,0.644
0.374,,,,0.767,,rg19jl,0.709
0.374,,,,0.767,,rg19gn,0.709
0.374,,,,0.767,,rg19jg,0.709
0.433,3,0.012,,0.544,,rg19js,0.644
0.433,3,0.012,,0.544,,rg19jx,0.644
0.374,,,,0.767,,rg19hr,0.709
0.433,3,0.012,,0.544,,rg19ju,0.644
0.374,,,,0.767,,rg19gt,0.709
0.433,3,0.012,,0.544,,rg19la,0.644
0.433,3,0.012,,0.544,,rg19je,0.644
0.374,,,,0.767,,rg19le,0.709
0.374,,,,0.767,,rg19jh,0.709
0.374,,,,0.767,,rg19ht,0.709
0.433,3,0.012,,0.544,,rg19jy,0.644
0.374,,,,0.767,,rg19lh,0.709
0.374,,,,0.767,,rg19jj,0.709
0.374,,,,0.767,,rg19ln,0.709
0.433,3,0.012,,0.544,,rg19lp,0.644
0.374,,,,0.767,,rg19ff,0.709
0.433,3,0.012,,0.544,,rg19jn,0.644
0.433,3,0.012,,0.544,,rg19jr,0.644
0.374,,,,0.767,,rg19jq,0.709
0.433,3,0.012,,0.544,,rg19lg,0.644
0.433,3,0.012,,0.544,,rg19ls,0.644
0.374,,,,0.767,,rg19lf,0.709
0.374,,,,0.767,,rg19lu,0.709
0.433,3,0.012,,0.544,,rg19lz,0.644
0.433,3,0.012,,0.544,,rg19jt,0.644
0.433,3,0.012,,0.544,,rg19nd,0.644
0.374,,,,0.767,,rg19ne,0.709
0.374,,,,0.767,,rg19lq,0.709
0.374,,,,0.767,,rg19hb,0.709
0.374,,,,0.767,,rg19ld,0.709
0.433,3,0.012,,0.544,,rg19nj,0.644
0.433,3,0.012,,0.544,,rg19nl,0.644
0.433,3,0.012,,0.544,,rg19nn,0.644
0.433,3,0.012,,0.544,,rg19lx,0.644
0.374,,,,0.767,,rg19np,0.709
0.433,3,0.012,,0.544,,rg19na,0.644
0.374,,,,0.767,,rg19nb,0.709
0.374,,,,0.767,,rg19nr,0.709
0.374,,,,0.767,,rg19ll,0.709
0.374,,,,0.767,,rg19nh,0.709
0.433,3,0.012,,0.544,,rg19lj,0.644
0.433,3,0.012,,0.544,,rg19ns,0.644
0.433,3,0.012,,0.544,,rg19nf,0.644
0.374,,,,0.767,,rg19ng,0.709
0.433,3,0.012,,0.544,,rg19nz,0.644
0.433,3,0.012,,0.544,,rg19pd,0.644
0.374,,,,0.767,,rg19lr,0.709
0.433,3,0.012,,0.544,,rg19nq,0.644
0.374,,,,0.767,,rg19pb,0.709
0.433,3,0.012,,0.544,,rg19jw,0.644
0.374,,,,0.767,,rg19pg,0.709
0.374,,,,0.767,,rg19jd,0.709
0.433,3,0.012,,0.544,,rg19jz,0.644
0.433,3,0.012,,0.544,,rg19pn,0.644
0.433,3,0.012,,0.544,,rg19pq,0.644
0.433,3,0.012,,0.544,,rg19lt,0.644
0.374,,,,0.767,,rg19ps,0.709
0.374,,,,0.767,,rg19ny,0.709
0.433,3,0.012,,0.544,,rg19pu,0.644
0.433,3,0.012,,0.544,,rg19pa,0.644
0.433,3,0.012,,0.544,,rg19lb,0.644
0.433,3,0.012,,0.544,,rg19py,0.644
0.374,,,,0.767,,rg19pl,0.709
0.433,3,0.012,,0.544,,rg19pj,0.644
0.433,3,0.012,,0.544,,rg19pp,0.644
0.374,,,,0.767,,rg19pz,0.709
0.433,3,0.012,,0.544,,rg19qe,0.644
0.433,3,0.012,,0.544,,rg19qf,0.644
0.433,3,0.012,,0.544,,rg19px,0.644
0.374,,,,0.767,,rg19nt,0.709
0.433,3,0.012,,0.544,,rg19pr,0.644
0.433,3,0.012,,0.544,,rg19qd,0.644
0.433,3,0.012,,0.544,,rg19qn,0.644
0.374,,,,0.767,,rg19qg,0.709
0.433,3,0.012,,0.544,,rg19qp,0.644
0.374,,,,0.767,,rg19nx,0.709
0.374,,,,0.767,,rg19qq,0.709
0.374,,,,0.767,,rg19lw,0.709
0.374,,,,0.767,,rg19qs,0.709
0.374,,,,0.767,,rg19qu,0.709
0.433,3,0.012,,0.544,,rg19nw,0.644
0.433,3,0.012,,0.544,,rg19nu,0.644
0.374,,,,0.767,,rg19qz,0.709
0.374,,,,0.767,,rg19ra,0.709
0.374,,,,0.767,,rg19qj,0.709
0.433,3,0.012,,0.544,,rg19qa,0.644
0.374,,,,0.767,,rg19rb,0.709
0.374,,,,0.767,,rg19rf,0.709
0.374,,,,0.767,,rg19qx,0.709
0.374,,,,0.767,,rg19rh,0.709
0.374,,,,0.767,,rg19qr,0.709
0.374,,,,0.767,,rg19pt,0.709
0.374,,,,0.767,,rg19rp,0.709
0.374,,,,0.767,,rg19pw,0.709
0.433,3,0.012,,0.544,,rg19qh,0.644
0.374,,,,0.767,,rg19qt,0.709
0.374,,,,0.767,,rg19rq,0.709
0.374,,,,0.767,,rg19ru,0.709
0.374,,,,0.767,,rg19rd,0.709
0.433,3,0.012,,0.544,,rg19ql,0.644
0.374,,,,0.767,,rg19rl,0.709
0.374,,,,0.767,,rg19ry,0.709
0.374,,,,0.767,,rg19re,0.709
0.374,,,,0.767,,rg19rx,0.709
0.374,,,,0.767,,rg19rt,0.709
0.588,10,0.04,,0.629,,rg19se,0.407
0.467,5,0.022,,0.645,,rg19sa,0.451
0.588,10,0.04,,0.629,,rg19sd,0.407
0.374,,,,0.767,,rg19rs,0.709
0.588,10,0.04,,0.629,,rg19sf,0.407
0.588,10,0.04,,0.629,,rg19sl,0.407
0.374,,,,0.767,,rg19rw,0.709
0.588,10,0.04,,0.629,,rg19sp,0.407
0.588,10,0.04,,0.629,,rg19sq,0.407
0.433,3,0.012,,0.544,,rg19rr,0.644
0.374,,,,0.767,,rg19rg,0.709
0.588,10,0.04,,0.629,,rg19sb,0.407
0.374,,,,0.767,,rg19ph,0.709
0.588,10,0.04,,0.629,,rg19sw,0.407
0.374,,,,0.767,,rg19sx,0.709
0.588,10,0.04,,0.629,,rg19su,0.407
0.588,10,0.04,,0.629,,rg19sg,0.407
0.588,10,0.04,,0.629,,rg19sj,0.407
0.374,,,,0.767,,rg19td,0.709
0.374,,,,0.767,,rg19ta,0.709
0.588,10,0.04,,0.629,,rg19sn,0.407
0.374,,,,0.767,,rg19te,0.709
0.374,,,,0.767,,rg19qw,0.709
0.588,10,0.04,,0.629,,rg19tg,0.407
0.374,,,,0.767,,rg19tl,0.709
0.374,,,,0.767,,rg19qy,0.709
0.433,3,0.012,,0.544,,rg19qb,0.644
0.588,10,0.04,,0.629,,rg19sr,0.407
0.374,,,,0.767,,rg19rn,0.709
0.374,,,,0.767,,rg19ts,0.709
0.374,,,,0.767,,rg19sz,0.709
0.588,10,0.04,,0.629,,rg19ss,0.407
0.588,10,0.04,,0.629,,rg19tf,0.407
0.374,,,,0.767,,rg19tw,0.709
0.374,,,,0.767,,rg19ty,0.709
0.374,,,,0.767,,rg19tj,0.709
0.374,,,,0.767,,rg19tu,0.709
0.374,,,,0.767,,rg19ua,0.709
0.374,,,,0.767,,rg19tz,0.709
0.374,,,,0.767,,rg19tn,0.709
0.588,10,0.04,,0.629,,rg19ub,0.407
0.374,,,,0.767,,rg19tq,0.709
0.374,,,,0.767,,rg19rj,0.709
0.374,,,,0.767,,rg19uf,0.709
0.374,,,,0.767,,rg19ul,0.709
0.374,,,,0.767,,rg19uj,0.709
0.374,,,,0.767,,rg19up,0.709
0.374,,,,0.767,,rg19un,0.709
0.374,,,,0.767,,rg19uq,0.709
0.374,,,,0.767,,rg19us,0.709
0.374,,,,0.767,,rg19tr,0.709
0.374,,,,0.767,,rg19uu,0.709
0.374,,,,0.767,,rg19sy,0.709
0.374,,,,0.767,,rg19ue,0.709
0.374,,,,0.767,,rg19ur,0.709
0.374,,,,0.767,,rg19tt,0.709
0.374,,,,0.767,,rg19wa,0.709
0.374,,,,0.767,,rg19uy,0.709
0.374,,,,0.767,,rg19ux,0.709
0.374,,,,0.767,,rg19wd,0.709
0.374,,,,0.767,,rg19tx,0.709
0.374,,,,0.767,,rg19we,0.709
0.588,10,0.04,,0.629,,rg19st,0.407
0.374,,,,0.767,,rg19wf,0.709
0.588,10,0.04,,0.629,,rg19ud,0.407
0.374,,,,0.767,,rg19uz,0.709
0.374,,,,0.767,,rg19wp,0.709
0.374,,,,0.767,,rg19wb,0.709
0.374,,,,0.767,,rg19ut,0.709
0.374,,,,0.767,,rg19uw,0.709
0.374,,,,0.767,,rg19tb,0.709
0.588,10,0.04,,0.629,,rg19th,0.407
0.374,,,,0.767,,rg19wu,0.709
0.374,,,,0.767,,rg19wl,0.709
0.374,,,,0.767,,rg19wh,0.709
0.374,,,,0.767,,rg19wj,0.709
0.374,,,,0.767,,rg19ws,0.709
0.374,,,,0.767,,rg19xd,0.709
0.374,,,,0.767,,rg19wy,0.709
0.374,,,,0.767,,rg19xb,0.709
0.374,,,,0.767,,rg19xf,0.709
0.374,,,,0.767,,rg19xe,0.709
0.374,,,,0.767,,rg19xa,0.709
0.325,,,,0.591,,rg19wx,0.943
0.374,,,,0.767,,rg19ww,0.709
0.374,,,,0.767,,rg19xh,0.709
0.374,,,,0.767,,rg19wg,0.709
0.374,,,,0.767,,rg19xq,0.709
0.374,,,,0.767,,rg19wr,0.709
0.374,,,,0.767,,rg19ug,0.709
0.374,,,,0.767,,rg19xu,0.709
0.374,,,,0.767,,rg19xx,0.709
0.374,,,,0.767,,rg19wq,0.709
0.374,,,,0.767,,rg19xw,0.709
0.374,,,,0.767,,rg19xn,0.709
0.374,,,,0.767,,rg19xz,0.709
0.374,,,,0.767,,rg19yd,0.709
0.374,,,,0.767,,rg19yb,0.709
0.374,,,,0.767,,rg19xs,0.709
0.374,,,,0.767,,rg19yg,0.709
0.374,,,,0.767,,rg19xt,0.709
0.374,,,,0.767,,rg19yj,0.709
0.374,,,,0.767,,rg19yl,0.709
0.374,,,,0.767,,rg19yh,0.709
0.374,,,,0.767,,rg19wt,0.709
0.374,,,,0.767,,rg19yq,0.709
0.374,,,,0.767,,rg19ys,0.709
0.374,,,,0.767,,rg19ya,0.709
0.374,,,,0.767,,rg19xp,0.709
0.374,,,,0.767,,rg19rz,0.709
0.374,,,,0.767,,rg19xy,0.709
0.374,,,,0.767,,rg19yf,0.709
0.325,,,,0.591,,rg19xg,0.943
0.374,,,,0.767,,rg19uh,0.709
0.374,,,,0.767,,rg19yz,0.709
0.374,,,,0.767,,rg19xj,0.709
0.374,,,,0.767,,rg19zb,0.709
0.374,,,,0.767,,rg19zg,0.709
0.374,,,,0.767,,rg19zh,0.709
0.374,,,,0.767,,rg19yy,0.709
0.374,,,,0.767,,rg19zd,0.709
0.374,,,,0.767,,rg19zj,0.709
0.374,,,,0.767,,rg19zn,0.709
0.374,,,,0.767,,rg19yn,0.709
0.374,,,,0.767,,rg19zq,0.709
0.374,,,,0.767,,rg19zr,0.709
0.374,,,,0.767,,rg19ye,0.709
0.374,,,,0.767,,rg19yt,0.709
0.374,,,,0.767,,rg19yw,0.709
0.374,,,,0.767,,rg19yr,0.709
0.374,,,,0.767,,rg19yp,0.709
0.374,,,,0.767,,rg19zt,0.709
0.588,10,0.04,,0.629,,rg19zy,0.407
0.374,,,,0.767,,rg19zz,0.709
0.374,,,,0.767,,rg19yu,0.709
0.374,,,,0.767,,rg19zs,0.709
0.562,3,0.009,,0.584,,rg100af,0.947
0.374,,,,0.767,,rg19yx,0.709
0.374,,,,0.767,,rg19zf,0.709
0.588,10,0.04,,0.629,,rg19zx,0.407
0.131,,,,0.301,,rg20ad,0.541
0.223,1,0.003,,0.5,,rg121jz,0.877
0.235,7,0.023,,0.458,,rg20af,0.752
0.376,11,0.04,,0.565,,rg20ag,0.606
0.248,7,0.02,,0.44,,rg121jr,0.914
0.103,,,,0.31,,rg20ah,0.58
0.374,,,,0.767,,rg20al,0.709
0.087,,,,0.462,,rg121jg,0.91
0.202,3,0.01,,0.422,,rg20aa,0.726
0.131,,,,0.301,,rg20aq,0.541
0.374,,,,0.767,,rg20aj,0.709
0.087,,,,0.462,,rg121jx,0.91
0.437,3,0.011,,0.621,,rg20at,0.684
0.087,,,,0.462,,rg121ln,0.91
0.131,,,,0.301,,rg20aw,0.541
0.159,,,,0.419,,rg20au,0.636
0.087,,,,0.462,,rg121lb,0.91
0.131,,,,0.301,,rg20ap,0.541
0.4,,,,0.689,,rg20ae,0.626
0.225,1,0.003,,0.406,,rg20ax,0.633
0.235,7,0.023,,0.458,,rg20bb,0.752
0.376,11,0.04,,0.565,,rg20be,0.606
0.295,,,,0.702,,rg121lf,0.905
0.235,7,0.023,,0.458,,rg20ba,0.752
0.131,,,,0.301,,rg20ab,0.541
0.38,5,0.013,,0.54,,rg20bj,0.625
0.376,11,0.04,,0.565,,rg20az,0.606
0.39,1,0.003,,0.637,,rg20bn,0.803
0.212,12,0.047,,0.339,,rg20ay,0.599
0.225,1,0.003,,0.406,,rg20bd,0.633
0.087,,,,0.462,,rg121hx,0.91
0.159,,,,0.419,,rg20bt,0.636
0.149,,,,0.431,,rg20bf,0.698
0.087,,,,0.462,,rg121hb,0.91
0.283,,,,0.463,,rg20by,0.541
0.212,12,0.047,,0.339,,rg20ar,0.599
0.149,,,,0.431,,rg20da,0.698
0.149,,,,0.431,,rg20db,0.698
0.159,,,,0.419,,rg20bz,0.636
0.38,5,0.013,,0.54,,rg20bh,0.625
0.159,,,,0.419,,rg20dd,0.636
0.374,,,,0.767,,rg20bs,0.709
0.159,,,,0.419,,rg20dg,0.636
0.087,,,,0.462,,rg121lp,0.91
0.4,,,,0.689,,rg20dj,0.626
0.159,,,,0.419,,rg20dl,0.636
0.159,,,,0.419,,rg20bx,0.636
0.159,,,,0.419,,rg20dn,0.636
0.394,4,0.015,,0.416,,rg20dr,0.657
0.394,4,0.015,,0.416,,rg20dp,0.657
0.159,,,,0.419,,rg20bw,0.636
0.087,,,,0.462,,rg121jh,0.91
0.374,,,,0.767,,rg20ds,0.709
0.345,9,0.021,,0.42,,rg20dx,0.641
0.149,,,,0.431,,rg20de,0.698
0.149,,,,0.431,,rg20df,0.698
0.433,3,0.012,,0.544,,rg20bq,0.644
0.34,2,0.007,,0.517,,rg20bg,0.549
0.376,11,0.04,,0.565,,rg20as,0.606
0.212,12,0.047,,0.339,,rg20ed,0.599
0.103,,,,0.31,,rg20ef,0.58
0.159,,,,0.419,,rg20bp,0.636
0.103,,,,0.31,,rg20bu,0.58
0.212,12,0.047,,0.339,,rg20eg,0.599
0.103,,,,0.31,,rg20ea,0.58
0.394,4,0.015,,0.416,,rg20dt,0.657
0.148,2,0.005,,0.427,,rg20en,0.592
0.225,1,0.003,,0.406,,rg20ej,0.633
0.376,11,0.04,,0.565,,rg20eb,0.606
0.39,1,0.003,,0.637,,rg20bl,0.803
0.437,3,0.011,,0.621,,rg20dq,0.684
0.148,2,0.005,,0.427,,rg20et,0.592
0.351,6,0.019,,0.477,,rg20eu,0.702
0.351,6,0.019,,0.477,,rg20ex,0.702
0.148,2,0.005,,0.427,,rg20ey,0.592
0.422,3,0.012,,0.505,,rg20ew,0.78
0.103,,,,0.31,,rg20ez,0.58
0.374,,,,0.767,,rg20fb,0.709
0.433,3,0.012,,0.544,,rg20fd,0.644
0.374,,,,0.767,,rg20fe,0.709
0.148,2,0.005,,0.427,,rg20er,0.592
0.103,,,,0.31,,rg20dy,0.58
0.103,,,,0.31,,rg20ee,0.58
0.246,2,0.007,,0.555,,rg20fl,0.627
0.246,2,0.007,,0.555,,rg20fj,0.627
