ab_people_rate,cn_count,cn_rate,crawled,fulltime_rate,spider,street_code,white_rate
0.374,,,,0.767,,rg12xl,0.709
0.46,2,0.007,,0.585,,rg12sy,0.48
0.472,12,0.023,,0.602,,rg12rd,0.63
0.472,12,0.023,,0.602,,rg12xp,0.63
0.327,1,0.003,,0.551,,rg12xd,0.545
0.46,2,0.007,,0.585,,rg12tb,0.48
0.433,3,0.012,,0.544,,rg12xs,0.644
0.327,1,0.003,,0.551,,rg12xf,0.545
0.467,5,0.022,,0.645,,rg12rw,0.451
0.374,,,,0.767,,rg12xt,0.709
0.327,1,0.003,,0.551,,rg12xa,0.545
0.301,3,0.009,,0.491,,rg12tn,0.645
0.371,7,0.023,,0.519,,rg12ta,0.601
0.301,3,0.009,,0.491,,rg12xe,0.645
0.433,3,0.012,,0.544,,rg12xx,0.644
0.327,1,0.003,,0.551,,rg12xw,0.545
0.433,3,0.012,,0.544,,rg12xz,0.644
0.301,3,0.009,,0.491,,rg12wb,0.645
0.327,1,0.003,,0.551,,rg12ya,0.545
0.459,5,0.014,,0.645,,rg12yg,0.573
0.327,1,0.003,,0.551,,rg12yl,0.545
0.433,3,0.012,,0.544,,rg12yj,0.644
0.374,,,,0.767,,rg12xb,0.709
0.433,3,0.012,,0.544,,rg12yf,0.644
0.327,1,0.003,,0.551,,rg12xr,0.545
0.468,9,0.041,,0.618,,rg12ts,0.71
0.374,,,,0.767,,rg12yq,0.709
0.327,1,0.003,,0.551,,rg12yd,0.545
0.459,5,0.014,,0.645,,rg12yn,0.573
0.301,3,0.009,,0.491,,rg12yy,0.645
0.301,3,0.009,,0.491,,rg12yz,0.645
0.374,,,,0.767,,rg12zh,0.709
0.433,3,0.012,,0.544,,rg12zj,0.644
0.472,12,0.023,,0.602,,rg12xn,0.63
0.444,24,0.042,,0.52,,rg12sp,0.609
0.374,,,,0.767,,rg12xu,0.709
0.374,,,,0.767,,rg12zr,0.709
0.433,3,0.012,,0.544,,rg12xq,0.644
0.433,3,0.012,,0.544,,rg12yb,0.644
0.459,5,0.014,,0.645,,rg12ys,0.573
0.478,5,0.025,,0.633,,rg13af,0.543
0.514,5,0.014,,0.385,,rg13ad,0.752
0.433,3,0.012,,0.544,,rg12zq,0.644
0.459,5,0.014,,0.645,,rg12yw,0.573
0.433,3,0.012,,0.544,,rg12xy,0.644
0.514,5,0.014,,0.385,,rg13ab,0.752
0.478,5,0.025,,0.633,,rg13aa,0.543
0.433,3,0.012,,0.544,,rg12zt,0.644
0.374,,,,0.767,,rg12ye,0.709
0.514,5,0.014,,0.385,,rg13ah,0.752
0.414,,,,0.444,,rg13at,0.484
0.478,5,0.025,,0.633,,rg13ag,0.543
0.478,5,0.025,,0.633,,rg13as,0.543
0.514,5,0.014,,0.385,,rg13ax,0.752
0.514,5,0.014,,0.385,,rg13au,0.752
0.327,1,0.003,,0.551,,rg12yt,0.545
0.478,5,0.025,,0.633,,rg13ap,0.543
0.327,1,0.003,,0.551,,rg12yh,0.545
0.514,5,0.014,,0.385,,rg13bd,0.752
0.478,5,0.025,,0.633,,rg13be,0.543
0.459,5,0.014,,0.645,,rg12yr,0.573
0.478,5,0.025,,0.633,,rg13aw,0.543
0.433,3,0.012,,0.544,,rg13bf,0.644
0.514,5,0.014,,0.385,,rg13bh,0.752
0.414,,,,0.444,,rg13bn,0.484
0.478,5,0.025,,0.633,,rg13aj,0.543
0.564,5,0.015,,0.581,,rg13bp,0.537
0.514,5,0.014,,0.385,,rg13bj,0.752
0.301,3,0.009,,0.491,,rg12yu,0.645
0.478,5,0.025,,0.633,,rg13bq,0.543
0.514,5,0.014,,0.385,,rg13bw,0.752
0.433,3,0.012,,0.544,,rg12zn,0.644
0.478,5,0.025,,0.633,,rg13ay,0.543
0.478,5,0.025,,0.633,,rg13al,0.543
0.514,5,0.014,,0.385,,rg13by,0.752
0.606,6,0.028,,0.741,,rg13da,0.617
0.514,5,0.014,,0.385,,rg13ba,0.752
0.514,5,0.014,,0.385,,rg13dd,0.752
0.433,3,0.012,,0.544,,rg13df,0.644
0.514,5,0.014,,0.385,,rg13de,0.752
0.301,,,,0.484,,rg13dh,0.5
0.564,5,0.015,,0.581,,rg13bs,0.537
0.272,8,0.019,,0.453,,rg13dj,0.499
0.514,5,0.014,,0.385,,rg13bl,0.752
0.588,10,0.04,,0.629,,rg13an,0.407
0.564,5,0.015,,0.581,,rg13bz,0.537
0.588,10,0.04,,0.629,,rg13bb,0.407
0.406,14,0.04,,0.518,,rg13dr,0.567
0.606,6,0.028,,0.741,,rg13db,0.617
0.272,8,0.019,,0.453,,rg13ds,0.499
0.433,3,0.012,,0.544,,rg13du,0.644
0.301,,,,0.484,,rg13dw,0.5
0.606,6,0.028,,0.741,,rg13dg,0.617
0.433,3,0.012,,0.544,,rg13dt,0.644
0.433,3,0.012,,0.544,,rg13dy,0.644
0.588,10,0.04,,0.629,,rg13eb,0.407
0.406,14,0.04,,0.518,,rg13ed,0.567
0.478,5,0.025,,0.633,,rg13az,0.543
0.514,5,0.014,,0.385,,rg13bu,0.752
0.514,5,0.014,,0.385,,rg13bt,0.752
0.514,5,0.014,,0.385,,rg13eh,0.752
0.564,5,0.015,,0.581,,rg13eg,0.537
0.478,5,0.025,,0.633,,rg13ae,0.543
0.606,6,0.028,,0.741,,rg13dp,0.617
0.406,14,0.04,,0.518,,rg13en,0.567
0.333,5,0.011,,0.313,,rg13aq,0.569
0.514,5,0.014,,0.385,,rg13ep,0.752
0.564,5,0.015,,0.581,,rg13bx,0.537
0.478,5,0.025,,0.633,,rg13er,0.543
0.478,5,0.025,,0.633,,rg13et,0.543
0.606,6,0.028,,0.741,,rg13dq,0.617
0.478,5,0.025,,0.633,,rg13eu,0.543
0.478,5,0.025,,0.633,,rg13ex,0.543
0.588,10,0.04,,0.629,,rg13ej,0.407
0.514,5,0.014,,0.385,,rg13dz,0.752
0.301,,,,0.484,,rg13fa,0.5
0.606,6,0.028,,0.741,,rg13es,0.617
0.301,,,,0.484,,rg13eq,0.5
0.301,,,,0.484,,rg13dn,0.5
0.433,3,0.012,,0.544,,rg13dl,0.644
0.514,5,0.014,,0.385,,rg13fd,0.752
0.301,,,,0.484,,rg13fh,0.5
0.514,5,0.014,,0.385,,rg13fe,0.752
0.374,,,,0.767,,rg13ez,0.709
0.301,,,,0.484,,rg13fl,0.5
0.272,8,0.019,,0.453,,rg13fp,0.499
0.301,,,,0.484,,rg13fn,0.5
0.478,5,0.025,,0.633,,rg13ga,0.543
0.478,5,0.025,,0.633,,rg13ff,0.543
0.433,3,0.012,,0.544,,rg13el,0.644
0.272,8,0.019,,0.453,,rg13gg,0.499
0.272,8,0.019,,0.453,,rg13gh,0.499
0.433,3,0.012,,0.544,,rg13dx,0.644
0.406,14,0.04,,0.518,,rg13ef,0.567
0.258,5,0.011,,0.399,,rg13ha,0.458
0.29,1,0.003,,0.46,,rg13hb,0.508
0.258,5,0.011,,0.399,,rg13he,0.458
0.258,5,0.011,,0.399,,rg13hf,0.458
0.272,8,0.019,,0.453,,rg13fj,0.499
0.272,8,0.019,,0.453,,rg13hg,0.499
0.406,14,0.04,,0.518,,rg13ee,0.567
0.301,,,,0.484,,rg13gj,0.5
0.514,5,0.014,,0.385,,rg13hn,0.752
0.303,,,,0.424,,rg13ea,0.537
0.478,5,0.025,,0.633,,rg13hp,0.543
0.478,5,0.025,,0.633,,rg13ey,0.543
0.514,5,0.014,,0.385,,rg13hr,0.752
0.301,,,,0.484,,rg13hs,0.5
0.301,,,,0.484,,rg13ht,0.5
0.272,8,0.019,,0.453,,rg13fq,0.499
0.301,,,,0.484,,rg13gf,0.5
0.406,14,0.04,,0.518,,rg13ew,0.567
0.258,5,0.011,,0.399,,rg13hh,0.458
0.27,,,,0.599,,rg13jb,0.415
0.606,6,0.028,,0.741,,rg13jd,0.617
0.301,,,,0.484,,rg13je,0.5
0.301,,,,0.484,,rg13jf,0.5
0.606,6,0.028,,0.741,,rg13fr,0.617
0.301,,,,0.484,,rg13hj,0.5
0.606,6,0.028,,0.741,,rg13fs,0.617
0.301,,,,0.484,,rg13jl,0.5
0.272,8,0.019,,0.453,,rg13gd,0.499
0.514,5,0.014,,0.385,,rg13hz,0.752
0.514,5,0.014,,0.385,,rg13hy,0.752
0.29,1,0.003,,0.46,,rg13js,0.508
0.258,5,0.011,,0.399,,rg13hd,0.458
0.414,,,,0.444,,rg13ju,0.484
0.606,6,0.028,,0.741,,rg13jj,0.617
0.303,,,,0.424,,rg13jy,0.537
0.301,,,,0.484,,rg13fg,0.5
0.414,,,,0.444,,rg13jt,0.484
0.301,,,,0.484,,rg13jz,0.5
0.29,1,0.003,,0.46,,rg13lb,0.508
0.303,,,,0.424,,rg13jx,0.537
0.301,,,,0.484,,rg13jg,0.5
0.27,,,,0.599,,rg13lf,0.415
0.514,5,0.014,,0.385,,rg13jh,0.752
0.514,5,0.014,,0.385,,rg13hw,0.752
0.333,5,0.011,,0.313,,rg13lg,0.569
0.272,2,0.006,,0.491,,rg13ln,0.477
0.272,2,0.006,,0.491,,rg13ll,0.477
0.414,,,,0.444,,rg13lp,0.484
0.272,2,0.006,,0.491,,rg13lj,0.477
0.27,,,,0.599,,rg13lq,0.415
0.303,,,,0.424,,rg13ls,0.537
0.258,5,0.011,,0.399,,rg13jr,0.458
0.258,5,0.011,,0.399,,rg13jn,0.458
0.236,5,0.014,,0.372,,rg13lu,0.608
0.514,5,0.014,,0.385,,rg13jq,0.752
0.29,1,0.003,,0.46,,rg13le,0.508
0.258,5,0.011,,0.399,,rg13hx,0.458
0.272,8,0.019,,0.453,,rg13hq,0.499
0.27,,,,0.599,,rg13lh,0.415
0.289,,,,0.401,,rg13nd,0.39
0.406,14,0.04,,0.518,,rg13jp,0.567
0.231,8,0.017,,0.381,,rg13nf,0.339
0.272,8,0.019,,0.453,,rg13la,0.499
0.231,8,0.017,,0.381,,rg13ng,0.339
0.406,14,0.04,,0.518,,rg13jw,0.567
0.333,5,0.011,,0.313,,rg13nj,0.569
0.26,2,0.005,,0.451,,rg13na,0.484
0.37,5,0.013,,0.397,,rg13lt,0.456
0.272,2,0.006,,0.491,,rg13nn,0.477
0.29,1,0.003,,0.46,,rg13nt,0.508
0.231,8,0.017,,0.381,,rg13lz,0.339
0.231,8,0.017,,0.381,,rg13nq,0.339
0.414,,,,0.444,,rg13lw,0.484
0.514,5,0.014,,0.385,,rg13ja,0.752
0.231,8,0.017,,0.381,,rg13nh,0.339
0.333,5,0.011,,0.313,,rg13pa,0.569
0.29,1,0.003,,0.46,,rg13nu,0.508
0.21,2,0.004,,0.274,,rg13pf,0.435
0.21,2,0.004,,0.274,,rg13pg,0.435
0.21,2,0.004,,0.274,,rg13pe,0.435
0.26,2,0.005,,0.451,,rg13pj,0.484
0.231,8,0.017,,0.381,,rg13ly,0.339
0.303,,,,0.424,,rg13pl,0.537
0.279,1,0.003,,0.477,,rg13ne,0.474
0.233,1,0.002,,0.381,,rg13pp,0.285
0.233,1,0.002,,0.381,,rg13pq,0.285
0.233,1,0.002,,0.381,,rg13pr,0.285
0.231,8,0.017,,0.381,,rg13nl,0.339
0.606,6,0.028,,0.741,,rg13pu,0.617
0.29,1,0.003,,0.46,,rg13nr,0.508
0.289,,,,0.401,,rg13ph,0.39
0.231,8,0.017,,0.381,,rg13py,0.339
0.26,2,0.005,,0.451,,rg13pn,0.484
0.258,5,0.011,,0.399,,rg13hl,0.458
0.21,2,0.004,,0.274,,rg13qb,0.435
0.514,5,0.014,,0.385,,rg13px,0.752
0.29,1,0.003,,0.46,,rg13pt,0.508
0.272,2,0.006,,0.491,,rg13nw,0.477
0.279,1,0.003,,0.477,,rg13qh,0.474
0.279,1,0.003,,0.477,,rg13qj,0.474
0.303,,,,0.424,,rg13lr,0.537
0.233,1,0.002,,0.381,,rg13qn,0.285
0.21,2,0.004,,0.274,,rg13nz,0.435
0.258,5,0.011,,0.399,,rg13qp,0.458
0.333,5,0.011,,0.313,,rg13qa,0.569
0.29,1,0.003,,0.46,,rg13nx,0.508
0.28,,,,0.376,,rg13qg,0.289
0.303,,,,0.424,,rg13lx,0.537
0.21,2,0.004,,0.274,,rg13pb,0.435
0.478,5,0.025,,0.633,,rg13qx,0.543
0.231,8,0.017,,0.381,,rg13nb,0.339
0.433,3,0.012,,0.544,,rg13tg,0.644
0.478,5,0.025,,0.633,,rg13qr,0.543
0.433,3,0.012,,0.544,,rg13th,0.644
0.478,5,0.025,,0.633,,rg13qt,0.543
0.374,,,,0.767,,rg13tq,0.709
0.374,,,,0.767,,rg13tn,0.709
0.29,1,0.003,,0.46,,rg13ld,0.508
0.433,3,0.012,,0.544,,rg13tj,0.644
0.414,,,,0.444,,rg13tr,0.484
0.233,1,0.002,,0.381,,rg13qe,0.285
0.21,2,0.004,,0.274,,rg13qd,0.435
0.374,,,,0.767,,rg13tx,0.709
0.433,3,0.012,,0.544,,rg13tz,0.644
0.28,,,,0.376,,rg13ps,0.289
0.433,3,0.012,,0.544,,rg13ua,0.644
0.433,3,0.012,,0.544,,rg13tp,0.644
0.433,3,0.012,,0.544,,rg13tu,0.644
0.374,,,,0.767,,rg13tt,0.709
0.374,,,,0.767,,rg13ug,0.709
0.414,,,,0.444,,rg13tw,0.484
0.433,3,0.012,,0.544,,rg13ue,0.644
0.414,,,,0.444,,rg13uf,0.484
0.414,,,,0.444,,rg13un,0.484
0.289,,,,0.401,,rg13pw,0.39
0.433,3,0.012,,0.544,,rg13ts,0.644
0.289,,,,0.401,,rg13ql,0.39
0.414,,,,0.444,,rg13ur,0.484
0.414,,,,0.444,,rg13ut,0.484
0.414,,,,0.444,,rg13us,0.484
0.374,,,,0.767,,rg13uw,0.709
0.433,3,0.012,,0.544,,rg13ux,0.644
0.414,,,,0.444,,rg13uu,0.484
0.414,,,,0.444,,rg13uz,0.484
0.433,3,0.012,,0.544,,rg13wa,0.644
0.433,3,0.012,,0.544,,rg13sz,0.644
0.433,3,0.012,,0.544,,rg13ub,0.644
0.28,,,,0.376,,rg13qq,0.289
0.374,,,,0.767,,rg13ul,0.709
0.433,3,0.012,,0.544,,rg13tl,0.644
0.433,3,0.012,,0.544,,rg13uq,0.644
0.414,,,,0.444,,rg13uh,0.484
0.374,,,,0.767,,rg13wn,0.709
0.374,,,,0.767,,rg13wl,0.709
0.333,5,0.011,,0.313,,rg13ny,0.569
0.374,,,,0.767,,rg13uj,0.709
0.433,3,0.012,,0.544,,rg13wt,0.644
0.374,,,,0.767,,rg13wu,0.709
0.414,,,,0.444,,rg13uy,0.484
0.433,3,0.012,,0.544,,rg13ww,0.644
0.21,2,0.004,,0.274,,rg13qf,0.435
0.433,3,0.012,,0.544,,rg13wx,0.644
0.433,3,0.012,,0.544,,rg13xa,0.644
0.433,3,0.012,,0.544,,rg13wb,0.644
0.374,,,,0.767,,rg13xb,0.709
0.374,,,,0.767,,rg13up,0.709
0.433,3,0.012,,0.544,,rg13wp,0.644
0.414,,,,0.444,,rg13xf,0.484
0.433,3,0.012,,0.544,,rg13xh,0.644
0.433,3,0.012,,0.544,,rg13wy,0.644
0.433,3,0.012,,0.544,,rg13xl,0.644
0.374,,,,0.767,,rg13we,0.709
0.374,,,,0.767,,rg13xj,0.709
0.21,2,0.004,,0.274,,rg13qw,0.435
0.433,3,0.012,,0.544,,rg13xr,0.644
0.433,3,0.012,,0.544,,rg13xs,0.644
0.414,,,,0.444,,rg13xt,0.484
0.433,3,0.012,,0.544,,rg13wr,0.644
0.478,5,0.025,,0.633,,rg13xw,0.543
0.414,,,,0.444,,rg13ud,0.484
0.433,3,0.012,,0.544,,rg13xy,0.644
0.374,,,,0.767,,rg13xd,0.709
0.433,3,0.012,,0.544,,rg13ty,0.644
0.414,,,,0.444,,rg13ya,0.484
0.433,3,0.012,,0.544,,rg13wd,0.644
0.374,,,,0.767,,rg13yd,0.709
0.374,,,,0.767,,rg13xg,0.709
0.374,,,,0.767,,rg13xz,0.709
0.414,,,,0.444,,rg13ye,0.484
0.414,,,,0.444,,rg13yh,0.484
0.374,,,,0.767,,rg13yf,0.709
0.414,,,,0.444,,rg13yj,0.484
0.414,,,,0.444,,rg13yn,0.484
0.414,,,,0.444,,rg13xx,0.484
0.374,,,,0.767,,rg13wg,0.709
0.374,,,,0.767,,rg13yb,0.709
0.478,5,0.025,,0.633,,rg13yr,0.543
0.478,5,0.025,,0.633,,rg13yu,0.543
0.433,3,0.012,,0.544,,rg13ws,0.644
0.414,,,,0.444,,rg13yw,0.484
0.433,3,0.012,,0.544,,rg13yg,0.644
0.478,5,0.025,,0.633,,rg13yy,0.543
0.478,5,0.025,,0.633,,rg13yz,0.543
0.414,,,,0.444,,rg13xu,0.484
0.433,3,0.012,,0.544,,rg13yq,0.644
0.527,10,0.053,,0.759,,rg14aa,0.476
0.527,10,0.053,,0.759,,rg14ae,0.476
0.444,24,0.042,,0.52,,rg14af,0.609
0.374,,,,0.767,,rg13zn,0.709
0.371,7,0.023,,0.519,,rg14ah,0.601
0.374,,,,0.767,,rg13xe,0.709
0.404,2,0.007,,0.588,,rg14al,0.778
0.433,3,0.012,,0.544,,rg13wz,0.644
0.371,7,0.023,,0.519,,rg14aj,0.601
0.433,3,0.012,,0.544,,rg13yx,0.644
0.393,2,0.008,,0.629,,rg14ag,0.695
0.374,,,,0.767,,rg13wj,0.709
0.478,5,0.025,,0.633,,rg14ar,0.543
0.371,7,0.023,,0.519,,rg14au,0.601
0.478,5,0.025,,0.633,,rg13yp,0.543
0.514,5,0.014,,0.385,,rg13yl,0.752
0.513,10,0.051,,0.685,,rg14ay,0.662
0.374,,,,0.767,,rg13xn,0.709
0.414,,,,0.444,,rg13yt,0.484
0.371,7,0.023,,0.519,,rg14bb,0.601
0.371,7,0.023,,0.519,,rg14bd,0.601
0.404,2,0.007,,0.588,,rg14ad,0.778
0.433,3,0.012,,0.544,,rg13ze,0.644
0.371,7,0.023,,0.519,,rg14ax,0.601
0.513,10,0.051,,0.685,,rg14an,0.662
0.564,5,0.015,,0.581,,rg14bg,0.537
0.433,3,0.012,,0.544,,rg13wh,0.644
0.356,,,,0.62,,rg14ap,0.748
0.356,,,,0.62,,rg14bl,0.748
0.564,5,0.015,,0.581,,rg14bn,0.537
0.356,,,,0.62,,rg14bs,0.748
0.513,10,0.051,,0.685,,rg14bt,0.662
0.433,3,0.012,,0.544,,rg13xp,0.644
0.564,5,0.015,,0.581,,rg14as,0.537
0.513,10,0.051,,0.685,,rg14bx,0.662
0.404,2,0.007,,0.588,,rg14bw,0.778
0.527,10,0.053,,0.759,,rg14da,0.476
0.356,,,,0.62,,rg14by,0.748
0.371,7,0.023,,0.519,,rg14aw,0.601
0.433,3,0.012,,0.544,,rg14de,0.644
0.356,,,,0.62,,rg14bp,0.748
0.427,6,0.033,,0.671,,rg14dg,0.762
0.513,10,0.051,,0.685,,rg14df,0.662
0.487,,,,0.613,,rg14dj,0.659
0.5,4,0.019,,0.594,,rg14dl,0.866
0.564,5,0.015,,0.581,,rg14be,0.537
0.433,3,0.012,,0.544,,rg14bf,0.644
0.513,10,0.051,,0.685,,rg14dq,0.662
0.487,,,,0.613,,rg14dp,0.659
0.487,,,,0.613,,rg14dr,0.659
0.356,,,,0.62,,rg14bz,0.748
0.527,10,0.053,,0.759,,rg14aq,0.476
0.5,4,0.019,,0.594,,rg14dw,0.866
0.487,,,,0.613,,rg14dn,0.659
0.487,,,,0.613,,rg14dx,0.659
0.433,3,0.012,,0.544,,rg13xq,0.644
0.487,,,,0.613,,rg14ea,0.659
0.513,10,0.051,,0.685,,rg14dd,0.662
0.433,3,0.012,,0.544,,rg14bu,0.644
0.487,,,,0.613,,rg14dt,0.659
0.427,6,0.033,,0.671,,rg14ef,0.762
0.427,6,0.033,,0.671,,rg14dh,0.762
0.513,10,0.051,,0.685,,rg14eh,0.662
0.406,14,0.04,,0.518,,rg14ej,0.567
0.547,5,0.016,,0.525,,rg14ds,0.586
0.433,3,0.012,,0.544,,rg14bh,0.644
0.406,14,0.04,,0.518,,rg14ep,0.567
0.5,4,0.019,,0.594,,rg14ed,0.866
0.371,7,0.023,,0.519,,rg14db,0.601
0.406,14,0.04,,0.518,,rg14es,0.567
0.404,2,0.007,,0.588,,rg14eb,0.778
0.444,24,0.042,,0.52,,rg14at,0.609
0.301,,,,0.484,,rg14er,0.5
0.371,7,0.023,,0.519,,rg14ew,0.601
0.406,14,0.04,,0.518,,rg14ex,0.567
0.371,7,0.023,,0.519,,rg14et,0.601
0.406,14,0.04,,0.518,,rg14el,0.567
0.427,6,0.033,,0.671,,rg14ez,0.762
0.433,3,0.012,,0.544,,rg14fd,0.644
0.371,7,0.023,,0.519,,rg14az,0.601
0.336,2,0.01,,0.478,,rg14fe,0.528
0.371,7,0.023,,0.519,,rg14fg,0.601
0.371,7,0.023,,0.519,,rg14fj,0.601
0.513,10,0.051,,0.685,,rg14en,0.662
0.404,2,0.007,,0.588,,rg14fh,0.778
0.393,2,0.008,,0.629,,rg14dz,0.695
0.444,24,0.042,,0.52,,rg14gp,0.609
0.336,2,0.01,,0.478,,rg14ga,0.528
0.406,14,0.04,,0.518,,rg14ey,0.567
0.393,2,0.008,,0.629,,rg14dy,0.695
0.427,6,0.033,,0.671,,rg14ee,0.762
0.487,,,,0.613,,rg14eu,0.659
0.371,7,0.023,,0.519,,rg14ba,0.601
0.487,,,,0.613,,rg14du,0.659
0.406,14,0.04,,0.518,,rg14hf,0.567
0.444,24,0.042,,0.52,,rg14hb,0.609
0.393,2,0.008,,0.629,,rg14hr,0.695
0.336,2,0.01,,0.478,,rg14hn,0.528
0.258,5,0.011,,0.399,,rg14hl,0.458
0.444,24,0.042,,0.52,,rg14ha,0.609
0.371,7,0.023,,0.519,,rg14hu,0.601
0.371,7,0.023,,0.519,,rg14ff,0.601
0.444,24,0.042,,0.52,,rg14gq,0.609
0.433,3,0.012,,0.544,,rg14hz,0.644
0.513,10,0.051,,0.685,,rg14ht,0.662
0.258,5,0.011,,0.399,,rg14hj,0.458
0.336,2,0.01,,0.478,,rg14ja,0.528
0.444,24,0.042,,0.52,,rg14je,0.609
0.371,7,0.023,,0.519,,rg14jf,0.601
0.406,14,0.04,,0.518,,rg14fa,0.567
0.336,2,0.01,,0.478,,rg14jg,0.528
0.393,2,0.008,,0.629,,rg14jh,0.695
0.336,2,0.01,,0.478,,rg14fl,0.528
0.336,2,0.01,,0.478,,rg14jn,0.528
0.425,11,0.038,,0.512,,rg14hy,0.652
0.487,,,,0.613,,rg14jr,0.659
0.371,7,0.023,,0.519,,rg14jb,0.601
0.336,2,0.01,,0.478,,rg14hp,0.528
0.406,14,0.04,,0.518,,rg14eq,0.567
0.433,3,0.012,,0.544,,rg14fb,0.644
0.602,,,,0.629,,rg14jt,0.717
0.602,,,,0.629,,rg14ju,0.717
0.487,,,,0.613,,rg14jj,0.659
0.393,2,0.008,,0.629,,rg14jw,0.695
0.444,24,0.042,,0.52,,rg14lf,0.609
0.356,,,,0.62,,rg14lg,0.748
0.425,11,0.038,,0.512,,rg14jq,0.652
0.336,2,0.01,,0.478,,rg14lh,0.528
0.336,2,0.01,,0.478,,rg14ll,0.528
0.371,7,0.023,,0.519,,rg14lb,0.601
0.336,2,0.01,,0.478,,rg14hx,0.528
0.444,24,0.042,,0.52,,rg14ld,0.609
0.27,,,,0.599,,rg14ls,0.415
0.5,4,0.019,,0.594,,rg14eg,0.866
0.301,,,,0.484,,rg14lu,0.5
0.336,2,0.01,,0.478,,rg14lj,0.528
0.258,5,0.011,,0.399,,rg14ly,0.458
0.27,,,,0.599,,rg14lw,0.415
0.487,,,,0.613,,rg14hs,0.659
0.258,5,0.011,,0.399,,rg14lz,0.458
0.487,,,,0.613,,rg14jl,0.659
0.602,,,,0.629,,rg14js,0.717
0.336,2,0.01,,0.478,,rg14lt,0.528
0.356,,,,0.62,,rg14hw,0.748
0.487,,,,0.613,,rg14nn,0.659
0.336,2,0.01,,0.478,,rg14na,0.528
0.487,,,,0.613,,rg14nq,0.659
0.27,,,,0.599,,rg14lx,0.415
0.487,,,,0.613,,rg14nu,0.659
0.433,3,0.012,,0.544,,rg14np,0.644
0.487,,,,0.613,,rg14nw,0.659
0.427,6,0.033,,0.671,,rg14nh,0.762
0.444,24,0.042,,0.52,,rg14le,0.609
0.487,,,,0.613,,rg14ny,0.659
0.336,2,0.01,,0.478,,rg14pa,0.528
0.564,5,0.015,,0.581,,rg14pb,0.537
0.487,,,,0.613,,rg14nz,0.659
0.427,6,0.033,,0.671,,rg14nt,0.762
0.393,2,0.008,,0.629,,rg14pf,0.695
0.336,2,0.01,,0.478,,rg14pg,0.528
0.444,24,0.042,,0.52,,rg14pj,0.609
0.444,24,0.042,,0.52,,rg14ph,0.609
0.336,2,0.01,,0.478,,rg14nr,0.528
0.513,10,0.051,,0.685,,rg14lp,0.662
0.602,,,,0.629,,rg14pp,0.717
0.371,7,0.023,,0.519,,rg14ps,0.601
0.371,7,0.023,,0.519,,rg14pr,0.601
0.513,10,0.051,,0.685,,rg14pt,0.662
0.427,6,0.033,,0.671,,rg14nj,0.762
0.27,,,,0.599,,rg14nd,0.415
0.393,2,0.008,,0.629,,rg14pw,0.695
0.444,24,0.042,,0.52,,rg14py,0.609
0.427,6,0.033,,0.671,,rg14nl,0.762
0.425,11,0.038,,0.512,,rg14pz,0.652
0.444,24,0.042,,0.52,,rg14qb,0.609
0.444,24,0.042,,0.52,,rg14pu,0.609
0.425,11,0.038,,0.512,,rg14pd,0.652
0.371,7,0.023,,0.519,,rg14qh,0.601
0.371,7,0.023,,0.519,,rg14qg,0.601
0.444,24,0.042,,0.52,,rg14qa,0.609
0.393,2,0.008,,0.629,,rg14pe,0.695
0.393,2,0.008,,0.629,,rg14pl,0.695
0.371,7,0.023,,0.519,,rg14qp,0.601
0.444,24,0.042,,0.52,,rg14qd,0.609
0.371,7,0.023,,0.519,,rg14qr,0.601
0.371,7,0.023,,0.519,,rg14qt,0.601
0.356,,,,0.62,,rg14qn,0.748
0.336,2,0.01,,0.478,,rg14ln,0.528
0.427,6,0.033,,0.671,,rg14ng,0.762
0.371,7,0.023,,0.519,,rg14jd,0.601
0.374,,,,0.767,,rg14qw,0.709
0.356,,,,0.62,,rg14ra,0.748
0.371,7,0.023,,0.519,,rg14qq,0.601
0.404,2,0.007,,0.588,,rg14rd,0.778
0.356,,,,0.62,,rg14la,0.748
0.404,2,0.007,,0.588,,rg14rb,0.778
0.356,,,,0.62,,rg14qx,0.748
0.404,2,0.007,,0.588,,rg14rg,0.778
0.371,7,0.023,,0.519,,rg14rl,0.601
0.564,5,0.015,,0.581,,rg14qe,0.537
0.564,5,0.015,,0.581,,rg14qz,0.537
0.393,2,0.008,,0.629,,rg14pq,0.695
0.371,7,0.023,,0.519,,rg14qs,0.601
0.5,4,0.019,,0.594,,rg14rq,0.866
0.404,2,0.007,,0.588,,rg14rt,0.778
0.371,7,0.023,,0.519,,rg14rr,0.601
0.371,7,0.023,,0.519,,rg14rw,0.601
0.478,5,0.025,,0.633,,rg14pn,0.543
0.356,,,,0.62,,rg14rj,0.748
0.404,2,0.007,,0.588,,rg14rf,0.778
0.356,,,,0.62,,rg14rh,0.748
0.527,10,0.053,,0.759,,rg14re,0.476
0.467,5,0.022,,0.645,,rg14se,0.451
0.564,5,0.015,,0.581,,rg14qy,0.537
0.588,10,0.04,,0.629,,rg14ry,0.407
0.478,5,0.025,,0.633,,rg14sb,0.543
0.371,7,0.023,,0.519,,rg14qu,0.601
0.444,24,0.042,,0.52,,rg14sl,0.609
0.404,2,0.007,,0.588,,rg14rs,0.778
0.602,,,,0.629,,rg14rn,0.717
0.467,5,0.022,,0.645,,rg14sg,0.451
0.444,24,0.042,,0.52,,rg14sj,0.609
